id,score
648,0.11758276493948548
649,0.09209423076923076
650,0.133
651,0.047
652,0.9933333333333334
653,0.028
654,0.1722
655,0.998
656,0.335
657,0.011
658,0.058
659,0.325
660,0.275
661,0.044
662,0.992
663,0.116
664,0.073
665,0.9955194805194806
666,0.144
667,0.057145634920634916
668,0.001
669,0.987
670,0.10816028138528137
671,0.47028571428571425
672,0.412
673,0.998
674,0.988
675,0.28791788282727787
676,0.03975
677,0.439
678,0.112
679,0.028
680,0.993
681,0.2695
682,0.988
683,0.988
684,0.057
685,0.998
686,0.016
687,0.22678205128205128
688,0.994
689,0.341
690,0.022
691,0.996
692,0.054
693,0.281
694,0.989
695,0.42709521406069023
696,0.15445357649596791
697,0.987
698,0.25969230769230767
699,0.17480348932676518
700,0.998
701,0.739
702,0.21549410589410592
703,0.114
704,0.10466666666666666
705,0.274
706,0.018
707,0.994
708,0.030944444444444438
709,0.09486977760801289
710,0.992
711,0.09782051282051284
712,0.089
713,0.51875
714,0.42441843434343446
715,0.173
716,0.2796486568986567
717,0.996
718,0.0175
719,0.986
720,0.667
721,0.194
722,0.686
723,0.913423611111111
724,0.9521960784313724
725,0.956
726,0.19
727,0.361
728,0.017
729,0.07
730,0.022
731,0.141
732,0.999
733,0.7085
734,0.2321875
735,0.116
736,0.349
737,0.072
738,0.997
739,0.214
740,0.18
741,0.107
742,0.1689515406162465
743,0.07053333333333334
744,0.052
745,0.397
746,0.015
747,0.531513888888889
748,0.024714285714285716
749,0.2955
750,0.0565
751,0.1205827524341844
752,0.7635833333333333
753,0.147
754,0.902
755,0.251
756,0.022
757,0.015
758,0.133
759,0.7645
760,0.195
761,0.0664
762,0.01908333333333333
763,0.1
764,0.156
765,0.032
766,0.257
767,0.14
768,0.011
769,0.999
770,0.044
771,0.04854015151515152
772,0.9591666666666666
773,0.361
774,0.4801388888888889
775,0.4965
776,0.224
777,0.115
778,0.027
779,0.928308084970585
780,0.139
781,0.06263142739613328
782,0.0835
783,0.225
784,0.08371666666666668
785,0.997
786,0.208
787,0.3945
788,0.015
789,0.014195238095238094
790,0.333
791,0.163
792,0.044
793,0.016
794,0.02
795,0.21
796,0.979
797,0.349
798,0.255
799,0.056
800,0.995
801,0.098
802,0.082
803,0.006
804,0.104
805,0.393
806,0.0292
807,0.15
808,0.021
809,0.124
810,0.987
811,0.996
812,0.271
813,0.2566666666666667
814,0.913423611111111
815,0.355
816,0.059
817,0.209
818,0.7672056561472583
819,0.048
820,0.0
821,0.39
822,0.017
823,0.085
824,0.67325
825,0.40620833333333334
826,0.475
827,0.0922
828,0.999
829,0.02025
830,0.21
831,0.04016666666666667
832,0.368
833,0.22133333333333333
834,0.0465
835,0.145
836,0.021
837,0.0013333333333333333
838,0.9973333333333334
839,0.085
840,0.602
841,0.119
842,0.1340622108404085
843,0.10291666666666666
844,0.999
845,0.183
846,0.022
847,0.068
848,0.23
849,0.222
850,0.043
851,0.0
852,0.292
853,0.633
854,0.993
855,0.129
856,0.167
857,0.25434285714285715
858,0.9935384615384616
859,0.457
860,0.023
861,0.042
862,0.977
863,0.106
864,0.236
865,0.431
866,0.052
867,0.993
868,0.129
869,0.998
870,0.06711111111111111
871,0.9865
872,0.0444
873,0.134
874,0.105
875,0.012
876,0.932
877,0.017
878,0.126
879,0.1
880,0.0
881,0.022
882,0.151
883,0.03358928571428572
884,0.151
885,0.037
886,0.012
887,0.16
888,0.106
889,0.6065
890,0.369
891,0.1238
892,0.37
893,0.457
894,0.2477166666666667
895,0.0075
896,0.167
897,0.151
898,0.201
899,0.016
900,0.697
901,0.23
902,0.1701666666666667
903,1.0
904,0.116
905,0.0795
906,0.186
907,0.144
908,0.05223731092436975
909,0.346
910,0.03
911,0.011
912,0.461
913,0.183
914,0.086
915,0.989
916,0.205
917,0.138
918,0.11533333333333334
919,0.0351875
920,0.556
921,0.3822
922,0.028
923,0.36939999999999995
924,0.3205
925,0.5086635461760461
926,0.011
927,0.508
928,0.321
929,0.2467738095238095
930,0.003
931,0.121
932,0.10533333333333333
933,0.044
934,0.008
935,0.435
936,0.05533333333333334
937,0.317
938,0.996
939,0.4564722222222222
940,0.999
941,0.053
942,0.08275
943,0.468
944,0.177
945,0.236
946,0.08316666666666665
947,0.098
948,0.1708888888888889
949,0.35933333333333334
950,0.367
951,0.129
952,0.993
953,0.279
954,0.05913333333333333
955,0.14225
956,0.252
957,0.196
958,0.068
959,0.044
960,0.6880666666666667
961,0.152
962,0.026
963,0.4215
964,0.2049166666666667
965,0.2275
966,0.014612698412698412
967,0.329
968,0.084
969,0.9833076923076923
970,0.268
971,0.23
972,0.139
973,0.05805
974,0.065
975,0.02940546218487395
976,0.833
977,0.9873333333333334
978,1.0
979,0.5776142857142856
980,0.988
981,0.21975
982,0.16766666666666669
983,0.5056333333333334
984,0.28
985,0.016
986,0.9873333333333333
987,0.456
988,0.323
989,0.024
990,0.992
991,0.429
992,0.184
993,0.01
994,0.012
995,0.998
996,0.8416476325285273
997,0.011
998,0.9645899433899433
999,0.161
1000,0.995
1001,0.561
1002,0.601
1003,0.05125
1004,0.294
1005,0.034
1006,0.064
1007,0.1272
1008,0.013433333333333332
1009,0.039
1010,0.15703571428571428
1011,0.006
1012,0.219
1013,0.069
1014,0.315
1015,0.387
1016,0.0355
1017,0.688
1018,0.7033333333333333
1019,0.021478260869565217
1020,0.0995
1021,0.14333095238095234
1022,0.172
1023,0.283
1024,0.156
1025,0.511
1026,0.506
1027,0.32139999999999996
1028,0.072
1029,0.2575
1030,0.913423611111111
1031,0.1
1032,0.1527037037037037
1033,0.13
1034,1.0
1035,0.777
1036,0.8143333333333334
1037,0.051
1038,0.09679285714285715
1039,0.103
1040,0.328
1041,0.032
1042,0.027
1043,0.9356449210919799
1044,0.135
1045,0.156
1046,0.89
1047,0.006
1048,0.246
1049,0.015
1050,0.245
1051,0.487
1052,0.050030078585844844
1053,0.0458
1054,0.209
1055,0.2675
1056,0.234
1057,0.501
1058,0.981
1059,0.086
1060,0.1844771444031807
1061,0.994
1062,0.045416666666666675
1063,0.053
1064,0.02095
1065,0.99095
1066,1.0
1067,0.046
1068,0.126
1069,0.805912205247705
1070,0.047
1071,0.511
1072,0.9572205128205129
1073,0.998
1074,0.082
1075,0.4291666666666667
1076,0.027
1077,0.349
1078,0.7168965201465202
1079,0.013666666666666666
1080,0.3083333333333333
1081,0.08504796380090499
1082,0.207
1083,0.12
1084,0.1795
1085,0.16
1086,0.057
1087,0.061
1088,0.136
1089,0.157
1090,0.193
1091,0.02195
1092,1.0
1093,0.01607142857142857
1094,0.058
1095,0.565
1096,0.296
1097,0.435
1098,0.994
1099,0.176
1100,0.102
1101,0.12245793650793652
1102,0.393
1103,0.005
1104,0.01175
1105,0.1315
1106,0.138
1107,0.4726581609395077
1108,0.996
1109,0.22019999999999998
1110,0.044
1111,0.442
1112,0.03201431469139379
1113,0.164
1114,0.088
1115,0.1986388888888889
1116,0.014
1117,0.298
1118,0.745090017825312
1119,0.28
1120,0.003333333333333333
1121,0.048
1122,0.018
1123,0.16748571428571427
1124,0.066
1125,0.06047385947385948
1126,0.145
1127,0.384
1128,0.282
1129,0.35333333333333333
1130,0.995
1131,0.187
1132,0.345
1133,1.0
1134,0.26
1135,0.015
1136,0.8639432151783544
1137,1.0
1138,0.19
1139,0.092
1140,0.1844771444031807
1141,0.163
1142,0.14696666666666666
1143,0.135
1144,0.26180000000000003
1145,0.057
1146,0.606
1147,0.212
1148,0.9491410256410256
1149,0.202
1150,0.066
1151,0.072
1152,0.199
1153,0.027
1154,0.7204443223443225
1155,0.17323333333333335
1156,0.03342261904761905
1157,0.65
1158,0.101
1159,0.42
1160,0.087825
1161,0.023477777777777778
1162,0.30533333333333335
1163,0.0
1164,0.08168333333333334
1165,0.185
1166,0.435
1167,0.057
1168,0.9225493382434561
1169,0.058
1170,0.44722222222222224
1171,0.14075
1172,0.978974358974359
1173,0.115
1174,0.148
1175,0.257
1176,0.099
1177,0.17
1178,0.916
1179,0.561
1180,0.039
1181,0.999
1182,0.514
1183,0.05704761904761905
1184,1.0
1185,0.985
1186,0.205
1187,0.0608
1188,0.013
1189,1.0
1190,0.0545
1191,0.125
1192,0.021
1193,0.078
1194,0.016
1195,0.1
1196,0.074
1197,0.062
1198,0.16501960784313724
1199,0.389
1200,0.267
1201,0.7874948156418746
1202,0.062
1203,0.019
1204,0.985125
1205,0.968
1206,0.986
1207,0.2075
1208,0.196
1209,0.024
1210,0.28003333333333336
1211,0.143
1212,0.38
1213,0.012
1214,0.0746
1215,0.05542424242424243
1216,0.463
1217,0.138
1218,0.122
1219,0.022
1220,0.062
1221,0.045
1222,0.116
1223,0.1723
1224,0.34
1225,1.0
1226,0.021
1227,0.017
1228,0.9982000000000001
1229,0.05
1230,0.919
1231,0.04161614463967406
1232,0.308
1233,0.424
1234,0.22225
1235,0.228
1236,0.13266666666666668
1237,0.985
1238,0.993
1239,0.42086666666666667
1240,0.337
1241,0.012
1242,0.304
1243,0.006
1244,0.988
1245,0.141
1246,0.992
1247,0.99
1248,0.2405
1249,0.03971764705882353
1250,0.052
1251,0.06047385947385948
1252,0.0932
1253,0.201
1254,0.04625
1255,0.8140349730597745
1256,0.954
1257,0.148
1258,0.077
1259,0.011357142857142857
1260,0.511
1261,0.132
1262,0.005
1263,0.0252
1264,0.089
1265,0.989
1266,0.140625
1267,0.601
1268,0.165
1269,0.035
1270,0.088
1271,0.077
1272,0.95
1273,0.178
1274,0.062
1275,0.53276329378972
1276,0.02025
1277,0.081
1278,0.187
1279,0.093
1280,0.40242857142857147
1281,0.035401784156833246
1282,0.197
1283,0.174
1284,0.321
1285,0.126
1286,0.185
1287,0.049
1288,0.04183333333333333
1289,0.068
1290,0.998
1291,0.29652857142857136
1292,0.016553191489361702
1293,0.188
1294,0.14075
1295,0.382
1296,0.05333333333333334
1297,0.077
1298,0.00825
1299,0.999
1300,0.122
1301,0.062
1302,0.039
1303,0.6266666666666667
1304,0.2872
1305,0.0345
1306,0.272
1307,0.993
1308,0.055
1309,0.283
1310,0.13291666666666668
1311,0.26104761904761903
1312,0.246
1313,0.722
1314,0.468
1315,0.453
1316,0.18
1317,0.30333333333333334
1318,0.116
1319,0.16556666666666667
1320,0.022
1321,0.1765
1322,0.304
1323,0.17825
1324,0.008
1325,0.16140066401912956
1326,0.212
1327,0.20829208079502196
1328,0.336
1329,0.022
1330,0.326
1331,0.5637000000000001
1332,0.009340740740740741
1333,0.020666666666666663
1334,0.119
1335,0.994
1336,1.0
1337,0.118
1338,0.983
1339,0.243
1340,0.121
1341,0.241
1342,0.18622077922077923
1343,0.185
1344,0.122
1345,0.02
1346,0.7639733023512435
1347,0.028
1348,0.4
1349,0.422
1350,0.996
1351,0.398
1352,0.411
1353,0.689
1354,0.5976833333333333
1355,0.09009829059829061
1356,0.219
1357,0.391
1358,0.2315
1359,0.041
1360,0.012199999999999999
1361,0.997
1362,0.127
1363,0.05
1364,0.143
1365,0.011666666666666665
1366,0.1533384615384616
1367,0.03201431469139379
1368,0.432
1369,0.102
1370,0.354
1371,0.016
1372,0.1428
1373,0.375
1374,0.987
1375,0.109
1376,0.108
1377,1.0
1378,0.025
1379,0.537
1380,0.16335714285714287
1381,0.24783723196881094
1382,0.10166666666666667
1383,0.249
1384,0.998
1385,0.201
1386,0.061
1387,0.23424999999999996
1388,0.995
1389,0.8550982142857142
1390,1.0
1391,0.017
1392,0.266
1393,0.386
1394,0.175
1395,0.128
1396,0.010116666666666668
1397,0.2365
1398,0.1625
1399,0.024
1400,0.152
1401,0.094
1402,0.19
1403,0.454
1404,0.023
1405,0.4553333333333333
1406,0.0505
1407,0.054
1408,0.052
1409,0.111
1410,0.018
1411,0.21433333333333332
1412,0.9498466686091687
1413,0.31566666666666665
1414,0.00858409090909091
1415,0.4005
1416,0.56
1417,0.336
1418,0.992
1419,0.289
1420,0.989
1421,0.0245
1422,0.369
1423,0.059
1424,0.087
1425,0.7015
1426,0.096
1427,0.06670000000000001
1428,0.256
1429,0.228
1430,0.994
1431,0.618
1432,0.057
1433,0.017
1434,0.999
1435,0.7303779086599673
1436,0.22521860500610502
1437,0.014
1438,0.999
1439,0.019
1440,0.193
1441,0.8382398681908132
1442,0.195
1443,0.042043478260869564
1444,0.06
1445,0.932
1446,0.183
1447,0.432
1448,0.19936363636363638
1449,0.3915
1450,0.8242456310433638
1451,0.04
1452,0.04966815610859729
1453,0.23535642135642132
1454,0.037
1455,0.2112
1456,0.104
1457,0.9973333333333334
1458,0.998
1459,0.10809999999999999
1460,0.033
1461,0.3325
1462,0.998
1463,0.197
1464,0.019
1465,0.706
1466,0.19116485671191555
1467,0.131
1468,0.2565
1469,0.36083333333333334
1470,0.337
1471,0.126
1472,0.04166666666666667
1473,0.3792439655172414
1474,0.5175
1475,0.017
1476,0.018
1477,0.919
1478,0.45480883501406644
1479,0.116
1480,0.433
1481,0.26405555555555554
1482,0.3070833333333334
1483,0.137
1484,0.141
1485,0.031
1486,0.022
1487,0.052
1488,0.015
1489,0.9863999999999999
1490,0.0195
1491,0.172
1492,0.12708333333333335
1493,0.20025
1494,0.416
1495,0.426
1496,0.338
1497,0.174
1498,0.026846153846153846
1499,0.372
1500,0.999
1501,0.01843076923076923
1502,0.065
1503,0.315
1504,0.09985714285714287
1505,0.008
1506,0.108
1507,0.083
1508,0.126
1509,0.19258785652771776
1510,0.42
1511,0.2990833333333333
1512,0.0466
1513,0.062
1514,0.358
1515,0.2215
1516,0.5976347591353044
1517,0.0265
1518,0.201
1519,0.10175
1520,0.075
1521,0.096
1522,0.1399190476190476
1523,0.1426
1524,0.102
1525,0.461
1526,0.087
1527,0.992
1528,0.299
1529,1.0
1530,0.31
1531,0.039
1532,0.5009166666666667
1533,0.11
1534,0.998
1535,0.291
1536,0.237
1537,0.08425
1538,0.198
1539,0.06
1540,0.028
1541,0.322
1542,0.997
1543,0.092
1544,0.8583849816849817
1545,0.094
1546,0.008
1547,0.25
1548,0.375
1549,0.278
1550,0.14841666666666667
1551,0.119
1552,0.02125
1553,0.012
1554,0.034
1555,0.788
1556,0.128
1557,0.997
1558,0.457
1559,0.465
1560,0.42
1561,0.029
1562,0.157
1563,0.099
1564,0.069
1565,0.1718873015873016
1566,0.005
1567,0.192
1568,0.6913333333333334
1569,0.997
1570,0.037
1571,0.014
1572,0.43355735930735934
1573,0.8776666666666666
1574,0.034
1575,0.994
1576,0.317
1577,0.025673076923076923
1578,0.132
1579,0.8417778583353331
1580,0.068
1581,0.196
1582,0.027
1583,0.366
1584,0.996
1585,0.0195
1586,0.104
1587,0.17133333333333334
1588,0.5434246575342465
1589,0.52
1590,0.052
1591,0.3
1592,0.144
1593,0.113
1594,0.056583333333333326
1595,0.992
1596,0.229
1597,0.61
1598,1.0
1599,0.361
1600,0.998
1601,0.5942857142857142
1602,0.336
1603,0.016
1604,0.12516666666666668
1605,0.047
1606,0.010666666666666666
1607,0.04633333333333333
1608,0.071
1609,1.0
1610,0.0795
1611,0.5656500000000001
1612,0.4285
1613,0.18907301587301586
1614,0.21591666666666665
1615,0.055
1616,0.993
1617,0.05466666666666666
1618,0.02733333333333333
1619,0.9280666666666666
1620,0.011407407407407408
1621,0.022
1622,0.382
1623,0.305
1624,0.029111111111111112
1625,0.3375
1626,0.09236591641048163
1627,0.097
1628,0.9504743589743591
1629,0.291
1630,0.407
1631,0.08266666666666667
1632,0.9698999999999999
1633,1.0
1634,0.017
1635,0.057
1636,0.125
1637,0.468
1638,0.114
1639,0.555
1640,0.5918823529411764
1641,0.013
1642,0.999
1643,0.014133333333333333
1644,0.32
1645,0.38239999999999996
1646,0.06104935897435897
1647,0.017333333333333333
1648,0.342
1649,0.093
1650,0.13725
1651,0.14006666666666667
1652,0.0404
1653,0.16340000000000002
1654,0.082
1655,0.807
1656,0.076
1657,0.318
1658,0.06
1659,0.102
1660,0.088
1661,0.26416666666666666
1662,0.054
1663,0.067
1664,0.2415
1665,0.6445666666666666
1666,0.076
1667,0.5731
1668,0.27
1669,0.006
1670,0.005
1671,0.450375
1672,0.025363708513708515
1673,0.305
1674,0.204
1675,0.068
1676,0.1
1677,0.183
1678,0.1435613154960981
1679,0.28
1680,0.313
1681,0.0785
1682,0.011452631578947369
1683,0.60975
1684,0.208
1685,0.2115
1686,0.294
1687,0.287
1688,0.9266803567029177
1689,0.495
1690,0.09775
1691,0.27066666666666667
1692,0.15524307359307357
1693,0.186
1694,0.3072
1695,0.986
1696,0.915
1697,0.316
1698,0.9955194805194806
1699,0.9266803567029177
1700,0.599
1701,0.002
1702,0.055299999999999995
1703,0.044
1704,0.09182190669371197
1705,0.051
1706,1.0
1707,0.113
1708,0.011454545454545453
1709,0.992
1710,0.11939354838709679
1711,0.999
1712,0.16413677156177156
1713,0.004
1714,0.068
1715,0.251
1716,0.208
1717,0.691
1718,0.8364594923678172
1719,0.4895
1720,0.93225
1721,0.628
1722,0.069
1723,0.532
1724,0.046
1725,0.036179176815653795
1726,0.556
1727,0.07466666666666666
1728,0.178
1729,0.435
1730,0.374
1731,0.162
1732,0.26
1733,0.0165
1734,0.408
1735,0.6635809523809524
1736,0.994
1737,0.508
1738,0.9873333333333333
1739,0.105
1740,0.20413333333333333
1741,0.253
1742,0.138
1743,0.2497083333333333
1744,0.057
1745,0.06720000000000001
1746,0.08716666666666666
1747,0.313
1748,0.025
1749,0.1499583333333333
1750,0.024
1751,0.041333333333333326
1752,0.03
1753,0.05
1754,0.058
1755,0.064
1756,0.6883333333333332
1757,0.109
1758,0.04375
1759,0.362
1760,0.008
1761,0.155
1762,0.994
1763,0.15
1764,0.132
1765,0.169
1766,0.19266666666666668
1767,0.045
1768,0.317
1769,0.7000339275430625
1770,0.225
1771,0.275
1772,0.006
1773,0.346
1774,0.078
1775,0.041
1776,0.08857440476190476
1777,0.26425
1778,0.986
1779,0.141
1780,0.056
1781,0.332
1782,0.032
1783,0.774
1784,0.103
1785,0.023
1786,0.9935384615384616
1787,1.0
1788,0.4727
1789,0.5841373873873874
1790,0.3445
1791,0.2246
1792,0.233
1793,0.1325
1794,0.669
1795,0.0945
1796,0.24993778262994176
1797,0.104
1798,0.977
1799,0.24833333333333335
1800,0.014
1801,0.997
1802,0.034
1803,0.058
1804,0.104
1805,0.16741666666666666
1806,0.104
1807,0.322
1808,0.204
1809,0.017083333333333336
1810,0.952
1811,0.24993778262994176
